b_barony0053a;Barony0053a;Barony0053a;Barony0053a;;Barony0053a;;;;;;;;;x
b_barony0053b;Barony0053b;Barony0053b;Barony0053b;;Barony0053b;;;;;;;;;x
b_barony0053c;Barony0053c;Barony0053c;Barony0053c;;Barony0053c;;;;;;;;;x
b_barony0053d;Barony0053d;Barony0053d;Barony0053d;;Barony0053d;;;;;;;;;x
b_barony0053e;Barony0053e;Barony0053e;Barony0053e;;Barony0053e;;;;;;;;;x
b_barony0053f;Barony0053f;Barony0053f;Barony0053f;;Barony0053f;;;;;;;;;x
b_barony0053g;Barony0053g;Barony0053g;Barony0053g;;Barony0053g;;;;;;;;;x
k_kingdom0054;Kingdom0054;Kingdom0054;Kingdom0054;;Kingdom0054;;;;;;;;;x
k_kingdom0054_adj;Kingdom0054;Kingdom0054;Kingdom0054;;Kingdom0054;;;;;;;;;x
d_duchy0054;Duchy0054;Duchy0054;Duchy0054;;Duchy0054;;;;;;;;;x
d_duchy0054_adj;Duchy0054;Duchy0054;Duchy0054;;Duchy0054;;;;;;;;;x
c_province0054_adj;Province0054;Province0054;Province0054;;Province0054;;;;;;;;;x
b_barony0054`;Barony0054`;Barony0054`;Barony0054`;;Barony0054`;;;;;;;;;x
b_barony0054a;Barony0054a;Barony0054a;Barony0054a;;Barony0054a;;;;;;;;;x
b_barony0054b;Barony0054b;Barony0054b;Barony0054b;;Barony0054b;;;;;;;;;x
b_barony0054c;Barony0054c;Barony0054c;Barony0054c;;Barony0054c;;;;;;;;;x
b_barony0054d;Barony0054d;Barony0054d;Barony0054d;;Barony0054d;;;;;;;;;x
b_barony0054e;Barony0054e;Barony0054e;Barony0054e;;Barony0054e;;;;;;;;;x
b_barony0054f;Barony0054f;Barony0054f;Barony0054f;;Barony0054f;;;;;;;;;x
b_barony0054g;Barony0054g;Barony0054g;Barony0054g;;Barony0054g;;;;;;;;;x
c_province0055_adj;Province0055;Province0055;Province0055;;Province0055;;;;;;;;;x
b_barony0055`;Barony0055`;Barony0055`;Barony0055`;;Barony0055`;;;;;;;;;x
b_barony0055a;Barony0055a;Barony0055a;Barony0055a;;Barony0055a;;;;;;;;;x
b_barony0055b;Barony0055b;Barony0055b;Barony0055b;;Barony0055b;;;;;;;;;x
b_barony0055c;Barony0055c;Barony0055c;Barony0055c;;Barony0055c;;;;;;;;;x
b_barony0055d;Barony0055d;Barony0055d;Barony0055d;;Barony0055d;;;;;;;;;x
b_barony0055e;Barony0055e;Barony0055e;Barony0055e;;Barony0055e;;;;;;;;;x
b_barony0055f;Barony0055f;Barony0055f;Barony0055f;;Barony0055f;;;;;;;;;x
b_barony0055g;Barony0055g;Barony0055g;Barony0055g;;Barony0055g;;;;;;;;;x
e_empire0056;Empire0056;Empire0056;Empire0056;;Empire0056;;;;;;;;;x
e_empire0056_adj;Empire0056;Empire0056;Empire0056;;Empire0056;;;;;;;;;x
k_kingdom0056;Kingdom0056;Kingdom0056;Kingdom0056;;Kingdom0056;;;;;;;;;x
k_kingdom0056_adj;Kingdom0056;Kingdom0056;Kingdom0056;;Kingdom0056;;;;;;;;;x
d_duchy0056;Duchy0056;Duchy0056;Duchy0056;;Duchy0056;;;;;;;;;x
d_duchy0056_adj;Duchy0056;Duchy0056;Duchy0056;;Duchy0056;;;;;;;;;x
c_province0056_adj;Province0056;Province0056;Province0056;;Province0056;;;;;;;;;x
b_barony0056`;Barony0056`;Barony0056`;Barony0056`;;Barony0056`;;;;;;;;;x
b_barony0056a;Barony0056a;Barony0056a;Barony0056a;;Barony0056a;;;;;;;;;x
b_barony0056b;Barony0056b;Barony0056b;Barony0056b;;Barony0056b;;;;;;;;;x
b_barony0056c;Barony0056c;Barony0056c;Barony0056c;;Barony0056c;;;;;;;;;x
b_barony0056d;Barony0056d;Barony0056d;Barony0056d;;Barony0056d;;;;;;;;;x
b_barony0056e;Barony0056e;Barony0056e;Barony0056e;;Barony0056e;;;;;;;;;x
b_barony0056f;Barony0056f;Barony0056f;Barony0056f;;Barony0056f;;;;;;;;;x
b_barony0056g;Barony0056g;Barony0056g;Barony0056g;;Barony0056g;;;;;;;;;x
d_duchy0057;Duchy0057;Duchy0057;Duchy0057;;Duchy0057;;;;;;;;;x
d_duchy0057_adj;Duchy0057;Duchy0057;Duchy0057;;Duchy0057;;;;;;;;;x
c_province0057_adj;Province0057;Province0057;Province0057;;Province0057;;;;;;;;;x
b_barony0057`;Barony0057`;Barony0057`;Barony0057`;;Barony0057`;;;;;;;;;x
b_barony0057a;Barony0057a;Barony0057a;Barony0057a;;Barony0057a;;;;;;;;;x
b_barony0057b;Barony0057b;Barony0057b;Barony0057b;;Barony0057b;;;;;;;;;x
b_barony0057c;Barony0057c;Barony0057c;Barony0057c;;Barony0057c;;;;;;;;;x
b_barony0057d;Barony0057d;Barony0057d;Barony0057d;;Barony0057d;;;;;;;;;x
b_barony0057e;Barony0057e;Barony0057e;Barony0057e;;Barony0057e;;;;;;;;;x
b_barony0057f;Barony0057f;Barony0057f;Barony0057f;;Barony0057f;;;;;;;;;x
b_barony0057g;Barony0057g;Barony0057g;Barony0057g;;Barony0057g;;;;;;;;;x
c_province0058_adj;Province0058;Province0058;Province0058;;Province0058;;;;;;;;;x
b_barony0058`;Barony0058`;Barony0058`;Barony0058`;;Barony0058`;;;;;;;;;x
b_barony0058a;Barony0058a;Barony0058a;Barony0058a;;Barony0058a;;;;;;;;;x
b_barony0058b;Barony0058b;Barony0058b;Barony0058b;;Barony0058b;;;;;;;;;x
b_barony0058c;Barony0058c;Barony0058c;Barony0058c;;Barony0058c;;;;;;;;;x
b_barony0058d;Barony0058d;Barony0058d;Barony0058d;;Barony0058d;;;;;;;;;x
b_barony0058e;Barony0058e;Barony0058e;Barony0058e;;Barony0058e;;;;;;;;;x
b_barony0058f;Barony0058f;Barony0058f;Barony0058f;;Barony0058f;;;;;;;;;x
b_barony0058g;Barony0058g;Barony0058g;Barony0058g;;Barony0058g;;;;;;;;;x
k_kingdom0059;Kingdom0059;Kingdom0059;Kingdom0059;;Kingdom0059;;;;;;;;;x
k_kingdom0059_adj;Kingdom0059;Kingdom0059;Kingdom0059;;Kingdom0059;;;;;;;;;x
d_duchy0059;Duchy0059;Duchy0059;Duchy0059;;Duchy0059;;;;;;;;;x
d_duchy0059_adj;Duchy0059;Duchy0059;Duchy0059;;Duchy0059;;;;;;;;;x
c_province0059_adj;Province0059;Province0059;Province0059;;Province0059;;;;;;;;;x
b_barony0059`;Barony0059`;Barony0059`;Barony0059`;;Barony0059`;;;;;;;;;x
b_barony0059a;Barony0059a;Barony0059a;Barony0059a;;Barony0059a;;;;;;;;;x
b_barony0059b;Barony0059b;Barony0059b;Barony0059b;;Barony0059b;;;;;;;;;x
b_barony0059c;Barony0059c;Barony0059c;Barony0059c;;Barony0059c;;;;;;;;;x
b_barony0059d;Barony0059d;Barony0059d;Barony0059d;;Barony0059d;;;;;;;;;x
b_barony0059e;Barony0059e;Barony0059e;Barony0059e;;Barony0059e;;;;;;;;;x
b_barony0059f;Barony0059f;Barony0059f;Barony0059f;;Barony0059f;;;;;;;;;x
b_barony0059g;Barony0059g;Barony0059g;Barony0059g;;Barony0059g;;;;;;;;;x
c_province0060_adj;Province0060;Province0060;Province0060;;Province0060;;;;;;;;;x
b_barony0060`;Barony0060`;Barony0060`;Barony0060`;;Barony0060`;;;;;;;;;x
b_barony0060a;Barony0060a;Barony0060a;Barony0060a;;Barony0060a;;;;;;;;;x
b_barony0060b;Barony0060b;Barony0060b;Barony0060b;;Barony0060b;;;;;;;;;x
b_barony0060c;Barony0060c;Barony0060c;Barony0060c;;Barony0060c;;;;;;;;;x
b_barony0060d;Barony0060d;Barony0060d;Barony0060d;;Barony0060d;;;;;;;;;x
b_barony0060e;Barony0060e;Barony0060e;Barony0060e;;Barony0060e;;;;;;;;;x
b_barony0060f;Barony0060f;Barony0060f;Barony0060f;;Barony0060f;;;;;;;;;x
b_barony0060g;Barony0060g;Barony0060g;Barony0060g;;Barony0060g;;;;;;;;;x
c_province0061_adj;Province0061;Province0061;Province0061;;Province0061;;;;;;;;;x
b_barony0061`;Barony0061`;Barony0061`;Barony0061`;;Barony0061`;;;;;;;;;x
b_barony0061a;Barony0061a;Barony0061a;Barony0061a;;Barony0061a;;;;;;;;;x
b_barony0061b;Barony0061b;Barony0061b;Barony0061b;;Barony0061b;;;;;;;;;x
b_barony0061c;Barony0061c;Barony0061c;Barony0061c;;Barony0061c;;;;;;;;;x
b_barony0061d;Barony0061d;Barony0061d;Barony0061d;;Barony0061d;;;;;;;;;x
b_barony0061e;Barony0061e;Barony0061e;Barony0061e;;Barony0061e;;;;;;;;;x
b_barony0061f;Barony0061f;Barony0061f;Barony0061f;;Barony0061f;;;;;;;;;x
b_barony0061g;Barony0061g;Barony0061g;Barony0061g;;Barony0061g;;;;;;;;;x
c_province0062_adj;Province0062;Province0062;Province0062;;Province0062;;;;;;;;;x
b_barony0062`;Barony0062`;Barony0062`;Barony0062`;;Barony0062`;;;;;;;;;x
b_barony0062a;Barony0062a;Barony0062a;Barony0062a;;Barony0062a;;;;;;;;;x
b_barony0062b;Barony0062b;Barony0062b;Barony0062b;;Barony0062b;;;;;;;;;x
b_barony0062c;Barony0062c;Barony0062c;Barony0062c;;Barony0062c;;;;;;;;;x
b_barony0062d;Barony0062d;Barony0062d;Barony0062d;;Barony0062d;;;;;;;;;x
b_barony0062e;Barony0062e;Barony0062e;Barony0062e;;Barony0062e;;;;;;;;;x
b_barony0062f;Barony0062f;Barony0062f;Barony0062f;;Barony0062f;;;;;;;;;x
b_barony0062g;Barony0062g;Barony0062g;Barony0062g;;Barony0062g;;;;;;;;;x
c_province0063_adj;Province0063;Province0063;Province0063;;Province0063;;;;;;;;;x
b_barony0063`;Barony0063`;Barony0063`;Barony0063`;;Barony0063`;;;;;;;;;x
b_barony0063a;Barony0063a;Barony0063a;Barony0063a;;Barony0063a;;;;;;;;;x
b_barony0063b;Barony0063b;Barony0063b;Barony0063b;;Barony0063b;;;;;;;;;x
b_barony0063c;Barony0063c;Barony0063c;Barony0063c;;Barony0063c;;;;;;;;;x
b_barony0063d;Barony0063d;Barony0063d;Barony0063d;;Barony0063d;;;;;;;;;x
b_barony0063e;Barony0063e;Barony0063e;Barony0063e;;Barony0063e;;;;;;;;;x
b_barony0063f;Barony0063f;Barony0063f;Barony0063f;;Barony0063f;;;;;;;;;x
b_barony0063g;Barony0063g;Barony0063g;Barony0063g;;Barony0063g;;;;;;;;;x
c_province0064_adj;Province0064;Province0064;Province0064;;Province0064;;;;;;;;;x
b_barony0064`;Barony0064`;Barony0064`;Barony0064`;;Barony0064`;;;;;;;;;x
b_barony0064a;Barony0064a;Barony0064a;Barony0064a;;Barony0064a;;;;;;;;;x
b_barony0064b;Barony0064b;Barony0064b;Barony0064b;;Barony0064b;;;;;;;;;x
b_barony0064c;Barony0064c;Barony0064c;Barony0064c;;Barony0064c;;;;;;;;;x
b_barony0064d;Barony0064d;Barony0064d;Barony0064d;;Barony0064d;;;;;;;;;x
b_barony0064e;Barony0064e;Barony0064e;Barony0064e;;Barony0064e;;;;;;;;;x
b_barony0064f;Barony0064f;Barony0064f;Barony0064f;;Barony0064f;;;;;;;;;x
b_barony0064g;Barony0064g;Barony0064g;Barony0064g;;Barony0064g;;;;;;;;;x
c_province0065_adj;Province0065;Province0065;Province0065;;Province0065;;;;;;;;;x
b_barony0065`;Barony0065`;Barony0065`;Barony0065`;;Barony0065`;;;;;;;;;x
b_barony0065a;Barony0065a;Barony0065a;Barony0065a;;Barony0065a;;;;;;;;;x
b_barony0065b;Barony0065b;Barony0065b;Barony0065b;;Barony0065b;;;;;;;;;x
b_barony0065c;Barony0065c;Barony0065c;Barony0065c;;Barony0065c;;;;;;;;;x
b_barony0065d;Barony0065d;Barony0065d;Barony0065d;;Barony0065d;;;;;;;;;x
b_barony0065e;Barony0065e;Barony0065e;Barony0065e;;Barony0065e;;;;;;;;;x
b_barony0065f;Barony0065f;Barony0065f;Barony0065f;;Barony0065f;;;;;;;;;x
b_barony0065g;Barony0065g;Barony0065g;Barony0065g;;Barony0065g;;;;;;;;;x
c_province0066_adj;Province0066;Province0066;Province0066;;Province0066;;;;;;;;;x
b_barony0066`;Barony0066`;Barony0066`;Barony0066`;;Barony0066`;;;;;;;;;x
b_barony0066a;Barony0066a;Barony0066a;Barony0066a;;Barony0066a;;;;;;;;;x
b_barony0066b;Barony0066b;Barony0066b;Barony0066b;;Barony0066b;;;;;;;;;x
b_barony0066c;Barony0066c;Barony0066c;Barony0066c;;Barony0066c;;;;;;;;;x
b_barony0066d;Barony0066d;Barony0066d;Barony0066d;;Barony0066d;;;;;;;;;x
b_barony0066e;Barony0066e;Barony0066e;Barony0066e;;Barony0066e;;;;;;;;;x
b_barony0066f;Barony0066f;Barony0066f;Barony0066f;;Barony0066f;;;;;;;;;x
b_barony0066g;Barony0066g;Barony0066g;Barony0066g;;Barony0066g;;;;;;;;;x
d_duchy0067;Duchy0067;Duchy0067;Duchy0067;;Duchy0067;;;;;;;;;x
d_duchy0067_adj;Duchy0067;Duchy0067;Duchy0067;;Duchy0067;;;;;;;;;x
c_province0067_adj;Province0067;Province0067;Province0067;;Province0067;;;;;;;;;x
b_barony0067`;Barony0067`;Barony0067`;Barony0067`;;Barony0067`;;;;;;;;;x
b_barony0067a;Barony0067a;Barony0067a;Barony0067a;;Barony0067a;;;;;;;;;x
b_barony0067b;Barony0067b;Barony0067b;Barony0067b;;Barony0067b;;;;;;;;;x
b_barony0067c;Barony0067c;Barony0067c;Barony0067c;;Barony0067c;;;;;;;;;x
b_barony0067d;Barony0067d;Barony0067d;Barony0067d;;Barony0067d;;;;;;;;;x
b_barony0067e;Barony0067e;Barony0067e;Barony0067e;;Barony0067e;;;;;;;;;x
b_barony0067f;Barony0067f;Barony0067f;Barony0067f;;Barony0067f;;;;;;;;;x
b_barony0067g;Barony0067g;Barony0067g;Barony0067g;;Barony0067g;;;;;;;;;x
c_province0068_adj;Province0068;Province0068;Province0068;;Province0068;;;;;;;;;x
b_barony0068`;Barony0068`;Barony0068`;Barony0068`;;Barony0068`;;;;;;;;;x
b_barony0068a;Barony0068a;Barony0068a;Barony0068a;;Barony0068a;;;;;;;;;x
b_barony0068b;Barony0068b;Barony0068b;Barony0068b;;Barony0068b;;;;;;;;;x
b_barony0068c;Barony0068c;Barony0068c;Barony0068c;;Barony0068c;;;;;;;;;x
b_barony0068d;Barony0068d;Barony0068d;Barony0068d;;Barony0068d;;;;;;;;;x
b_barony0068e;Barony0068e;Barony0068e;Barony0068e;;Barony0068e;;;;;;;;;x
b_barony0068f;Barony0068f;Barony0068f;Barony0068f;;Barony0068f;;;;;;;;;x
b_barony0068g;Barony0068g;Barony0068g;Barony0068g;;Barony0068g;;;;;;;;;x
c_province0069_adj;Province0069;Province0069;Province0069;;Province0069;;;;;;;;;x
b_barony0069`;Barony0069`;Barony0069`;Barony0069`;;Barony0069`;;;;;;;;;x
b_barony0069a;Barony0069a;Barony0069a;Barony0069a;;Barony0069a;;;;;;;;;x
b_barony0069b;Barony0069b;Barony0069b;Barony0069b;;Barony0069b;;;;;;;;;x
b_barony0069c;Barony0069c;Barony0069c;Barony0069c;;Barony0069c;;;;;;;;;x
b_barony0069d;Barony0069d;Barony0069d;Barony0069d;;Barony0069d;;;;;;;;;x
b_barony0069e;Barony0069e;Barony0069e;Barony0069e;;Barony0069e;;;;;;;;;x
b_barony0069f;Barony0069f;Barony0069f;Barony0069f;;Barony0069f;;;;;;;;;x
b_barony0069g;Barony0069g;Barony0069g;Barony0069g;;Barony0069g;;;;;;;;;x
d_duchy0070;Duchy0070;Duchy0070;Duchy0070;;Duchy0070;;;;;;;;;x
d_duchy0070_adj;Duchy0070;Duchy0070;Duchy0070;;Duchy0070;;;;;;;;;x
c_province0070_adj;Province0070;Province0070;Province0070;;Province0070;;;;;;;;;x
b_barony0070`;Barony0070`;Barony0070`;Barony0070`;;Barony0070`;;;;;;;;;x
b_barony0070a;Barony0070a;Barony0070a;Barony0070a;;Barony0070a;;;;;;;;;x
b_barony0070b;Barony0070b;Barony0070b;Barony0070b;;Barony0070b;;;;;;;;;x
b_barony0070c;Barony0070c;Barony0070c;Barony0070c;;Barony0070c;;;;;;;;;x
b_barony0070d;Barony0070d;Barony0070d;Barony0070d;;Barony0070d;;;;;;;;;x
b_barony0070e;Barony0070e;Barony0070e;Barony0070e;;Barony0070e;;;;;;;;;x
b_barony0070f;Barony0070f;Barony0070f;Barony0070f;;Barony0070f;;;;;;;;;x
b_barony0070g;Barony0070g;Barony0070g;Barony0070g;;Barony0070g;;;;;;;;;x
c_province0071_adj;Province0071;Province0071;Province0071;;Province0071;;;;;;;;;x
b_barony0071`;Barony0071`;Barony0071`;Barony0071`;;Barony0071`;;;;;;;;;x
b_barony0071a;Barony0071a;Barony0071a;Barony0071a;;Barony0071a;;;;;;;;;x
b_barony0071b;Barony0071b;Barony0071b;Barony0071b;;Barony0071b;;;;;;;;;x
b_barony0071c;Barony0071c;Barony0071c;Barony0071c;;Barony0071c;;;;;;;;;x
b_barony0071d;Barony0071d;Barony0071d;Barony0071d;;Barony0071d;;;;;;;;;x
b_barony0071e;Barony0071e;Barony0071e;Barony0071e;;Barony0071e;;;;;;;;;x
b_barony0071f;Barony0071f;Barony0071f;Barony0071f;;Barony0071f;;;;;;;;;x
b_barony0071g;Barony0071g;Barony0071g;Barony0071g;;Barony0071g;;;;;;;;;x
c_province0072_adj;Province0072;Province0072;Province0072;;Province0072;;;;;;;;;x
b_barony0072`;Barony0072`;Barony0072`;Barony0072`;;Barony0072`;;;;;;;;;x
b_barony0072a;Barony0072a;Barony0072a;Barony0072a;;Barony0072a;;;;;;;;;x
b_barony0072b;Barony0072b;Barony0072b;Barony0072b;;Barony0072b;;;;;;;;;x
b_barony0072c;Barony0072c;Barony0072c;Barony0072c;;Barony0072c;;;;;;;;;x
b_barony0072d;Barony0072d;Barony0072d;Barony0072d;;Barony0072d;;;;;;;;;x
b_barony0072e;Barony0072e;Barony0072e;Barony0072e;;Barony0072e;;;;;;;;;x
b_barony0072f;Barony0072f;Barony0072f;Barony0072f;;Barony0072f;;;;;;;;;x
b_barony0072g;Barony0072g;Barony0072g;Barony0072g;;Barony0072g;;;;;;;;;x
c_province0073_adj;Province0073;Province0073;Province0073;;Province0073;;;;;;;;;x
b_barony0073`;Barony0073`;Barony0073`;Barony0073`;;Barony0073`;;;;;;;;;x
b_barony0073a;Barony0073a;Barony0073a;Barony0073a;;Barony0073a;;;;;;;;;x
b_barony0073b;Barony0073b;Barony0073b;Barony0073b;;Barony0073b;;;;;;;;;x
b_barony0073c;Barony0073c;Barony0073c;Barony0073c;;Barony0073c;;;;;;;;;x
b_barony0073d;Barony0073d;Barony0073d;Barony0073d;;Barony0073d;;;;;;;;;x
b_barony0073e;Barony0073e;Barony0073e;Barony0073e;;Barony0073e;;;;;;;;;x
b_barony0073f;Barony0073f;Barony0073f;Barony0073f;;Barony0073f;;;;;;;;;x
b_barony0073g;Barony0073g;Barony0073g;Barony0073g;;Barony0073g;;;;;;;;;x
c_province0074_adj;Province0074;Province0074;Province0074;;Province0074;;;;;;;;;x
b_barony0074`;Barony0074`;Barony0074`;Barony0074`;;Barony0074`;;;;;;;;;x
b_barony0074a;Barony0074a;Barony0074a;Barony0074a;;Barony0074a;;;;;;;;;x
b_barony0074b;Barony0074b;Barony0074b;Barony0074b;;Barony0074b;;;;;;;;;x
b_barony0074c;Barony0074c;Barony0074c;Barony0074c;;Barony0074c;;;;;;;;;x
b_barony0074d;Barony0074d;Barony0074d;Barony0074d;;Barony0074d;;;;;;;;;x
b_barony0074e;Barony0074e;Barony0074e;Barony0074e;;Barony0074e;;;;;;;;;x
b_barony0074f;Barony0074f;Barony0074f;Barony0074f;;Barony0074f;;;;;;;;;x
b_barony0074g;Barony0074g;Barony0074g;Barony0074g;;Barony0074g;;;;;;;;;x
d_duchy0075;Duchy0075;Duchy0075;Duchy0075;;Duchy0075;;;;;;;;;x
d_duchy0075_adj;Duchy0075;Duchy0075;Duchy0075;;Duchy0075;;;;;;;;;x
c_province0075_adj;Province0075;Province0075;Province0075;;Province0075;;;;;;;;;x
b_barony0075`;Barony0075`;Barony0075`;Barony0075`;;Barony0075`;;;;;;;;;x
b_barony0075a;Barony0075a;Barony0075a;Barony0075a;;Barony0075a;;;;;;;;;x
b_barony0075b;Barony0075b;Barony0075b;Barony0075b;;Barony0075b;;;;;;;;;x
b_barony0075c;Barony0075c;Barony0075c;Barony0075c;;Barony0075c;;;;;;;;;x
b_barony0075d;Barony0075d;Barony0075d;Barony0075d;;Barony0075d;;;;;;;;;x
b_barony0075e;Barony0075e;Barony0075e;Barony0075e;;Barony0075e;;;;;;;;;x
b_barony0075f;Barony0075f;Barony0075f;Barony0075f;;Barony0075f;;;;;;;;;x
b_barony0075g;Barony0075g;Barony0075g;Barony0075g;;Barony0075g;;;;;;;;;x
d_duchy0076;Duchy0076;Duchy0076;Duchy0076;;Duchy0076;;;;;;;;;x
d_duchy0076_adj;Duchy0076;Duchy0076;Duchy0076;;Duchy0076;;;;;;;;;x
c_province0076_adj;Province0076;Province0076;Province0076;;Province0076;;;;;;;;;x
b_barony0076`;Barony0076`;Barony0076`;Barony0076`;;Barony0076`;;;;;;;;;x
b_barony0076a;Barony0076a;Barony0076a;Barony0076a;;Barony0076a;;;;;;;;;x
b_barony0076b;Barony0076b;Barony0076b;Barony0076b;;Barony0076b;;;;;;;;;x
b_barony0076c;Barony0076c;Barony0076c;Barony0076c;;Barony0076c;;;;;;;;;x
b_barony0076d;Barony0076d;Barony0076d;Barony0076d;;Barony0076d;;;;;;;;;x
b_barony0076e;Barony0076e;Barony0076e;Barony0076e;;Barony0076e;;;;;;;;;x
b_barony0076f;Barony0076f;Barony0076f;Barony0076f;;Barony0076f;;;;;;;;;x
b_barony0076g;Barony0076g;Barony0076g;Barony0076g;;Barony0076g;;;;;;;;;x
c_province0077_adj;Province0077;Province0077;Province0077;;Province0077;;;;;;;;;x
b_barony0077`;Barony0077`;Barony0077`;Barony0077`;;Barony0077`;;;;;;;;;x
b_barony0077a;Barony0077a;Barony0077a;Barony0077a;;Barony0077a;;;;;;;;;x
b_barony0077b;Barony0077b;Barony0077b;Barony0077b;;Barony0077b;;;;;;;;;x
b_barony0077c;Barony0077c;Barony0077c;Barony0077c;;Barony0077c;;;;;;;;;x
b_barony0077d;Barony0077d;Barony0077d;Barony0077d;;Barony0077d;;;;;;;;;x
b_barony0077e;Barony0077e;Barony0077e;Barony0077e;;Barony0077e;;;;;;;;;x
b_barony0077f;Barony0077f;Barony0077f;Barony0077f;;Barony0077f;;;;;;;;;x
b_barony0077g;Barony0077g;Barony0077g;Barony0077g;;Barony0077g;;;;;;;;;x
c_province0078_adj;Province0078;Province0078;Province0078;;Province0078;;;;;;;;;x
b_barony0078`;Barony0078`;Barony0078`;Barony0078`;;Barony0078`;;;;;;;;;x
b_barony0078a;Barony0078a;Barony0078a;Barony0078a;;Barony0078a;;;;;;;;;x
b_barony0078b;Barony0078b;Barony0078b;Barony0078b;;Barony0078b;;;;;;;;;x
b_barony0078c;Barony0078c;Barony0078c;Barony0078c;;Barony0078c;;;;;;;;;x
b_barony0078d;Barony0078d;Barony0078d;Barony0078d;;Barony0078d;;;;;;;;;x
b_barony0078e;Barony0078e;Barony0078e;Barony0078e;;Barony0078e;;;;;;;;;x
b_barony0078f;Barony0078f;Barony0078f;Barony0078f;;Barony0078f;;;;;;;;;x
b_barony0078g;Barony0078g;Barony0078g;Barony0078g;;Barony0078g;;;;;;;;;x
c_province0079_adj;Province0079;Province0079;Province0079;;Province0079;;;;;;;;;x
b_barony0079`;Barony0079`;Barony0079`;Barony0079`;;Barony0079`;;;;;;;;;x
b_barony0079a;Barony0079a;Barony0079a;Barony0079a;;Barony0079a;;;;;;;;;x
b_barony0079b;Barony0079b;Barony0079b;Barony0079b;;Barony0079b;;;;;;;;;x
b_barony0079c;Barony0079c;Barony0079c;Barony0079c;;Barony0079c;;;;;;;;;x
b_barony0079d;Barony0079d;Barony0079d;Barony0079d;;Barony0079d;;;;;;;;;x
b_barony0079e;Barony0079e;Barony0079e;Barony0079e;;Barony0079e;;;;;;;;;x
b_barony0079f;Barony0079f;Barony0079f;Barony0079f;;Barony0079f;;;;;;;;;x
b_barony0079g;Barony0079g;Barony0079g;Barony0079g;;Barony0079g;;;;;;;;;x
c_province0080_adj;Province0080;Province0080;Province0080;;Province0080;;;;;;;;;x
b_barony0080`;Barony0080`;Barony0080`;Barony0080`;;Barony0080`;;;;;;;;;x
b_barony0080a;Barony0080a;Barony0080a;Barony0080a;;Barony0080a;;;;;;;;;x
b_barony0080b;Barony0080b;Barony0080b;Barony0080b;;Barony0080b;;;;;;;;;x
b_barony0080c;Barony0080c;Barony0080c;Barony0080c;;Barony0080c;;;;;;;;;x
b_barony0080d;Barony0080d;Barony0080d;Barony0080d;;Barony0080d;;;;;;;;;x
b_barony0080e;Barony0080e;Barony0080e;Barony0080e;;Barony0080e;;;;;;;;;x
b_barony0080f;Barony0080f;Barony0080f;Barony0080f;;Barony0080f;;;;;;;;;x
b_barony0080g;Barony0080g;Barony0080g;Barony0080g;;Barony0080g;;;;;;;;;x
c_province0081_adj;Province0081;Province0081;Province0081;;Province0081;;;;;;;;;x
b_barony0081`;Barony0081`;Barony0081`;Barony0081`;;Barony0081`;;;;;;;;;x
b_barony0081a;Barony0081a;Barony0081a;Barony0081a;;Barony0081a;;;;;;;;;x
b_barony0081b;Barony0081b;Barony0081b;Barony0081b;;Barony0081b;;;;;;;;;x
b_barony0081c;Barony0081c;Barony0081c;Barony0081c;;Barony0081c;;;;;;;;;x
b_barony0081d;Barony0081d;Barony0081d;Barony0081d;;Barony0081d;;;;;;;;;x
b_barony0081e;Barony0081e;Barony0081e;Barony0081e;;Barony0081e;;;;;;;;;x
b_barony0081f;Barony0081f;Barony0081f;Barony0081f;;Barony0081f;;;;;;;;;x
b_barony0081g;Barony0081g;Barony0081g;Barony0081g;;Barony0081g;;;;;;;;;x
c_province0082_adj;Province0082;Province0082;Province0082;;Province0082;;;;;;;;;x
b_barony0082`;Barony0082`;Barony0082`;Barony0082`;;Barony0082`;;;;;;;;;x
b_barony0082a;Barony0082a;Barony0082a;Barony0082a;;Barony0082a;;;;;;;;;x
b_barony0082b;Barony0082b;Barony0082b;Barony0082b;;Barony0082b;;;;;;;;;x
b_barony0082c;Barony0082c;Barony0082c;Barony0082c;;Barony0082c;;;;;;;;;x
b_barony0082d;Barony0082d;Barony0082d;Barony0082d;;Barony0082d;;;;;;;;;x
b_barony0082e;Barony0082e;Barony0082e;Barony0082e;;Barony0082e;;;;;;;;;x
b_barony0082f;Barony0082f;Barony0082f;Barony0082f;;Barony0082f;;;;;;;;;x
b_barony0082g;Barony0082g;Barony0082g;Barony0082g;;Barony0082g;;;;;;;;;x
k_kingdom0083;Kingdom0083;Kingdom0083;Kingdom0083;;Kingdom0083;;;;;;;;;x
k_kingdom0083_adj;Kingdom0083;Kingdom0083;Kingdom0083;;Kingdom0083;;;;;;;;;x
d_duchy0083;Duchy0083;Duchy0083;Duchy0083;;Duchy0083;;;;;;;;;x
d_duchy0083_adj;Duchy0083;Duchy0083;Duchy0083;;Duchy0083;;;;;;;;;x
c_province0083_adj;Province0083;Province0083;Province0083;;Province0083;;;;;;;;;x
b_barony0083`;Barony0083`;Barony0083`;Barony0083`;;Barony0083`;;;;;;;;;x
b_barony0083a;Barony0083a;Barony0083a;Barony0083a;;Barony0083a;;;;;;;;;x
b_barony0083b;Barony0083b;Barony0083b;Barony0083b;;Barony0083b;;;;;;;;;x
